mesh1kmid,prefcode,citycode,year,month,dayflag,timezone,population
53393596,13,13113,2021,01,0,1,12967
53393596,13,13113,2021,01,0,2,24577
53393596,13,13113,2021,01,1,0,74184
53393596,13,13113,2021,01,1,1,20096
53393596,13,13113,2021,01,1,2,46529
53393596,13,13113,2021,01,2,0,60488
53393596,13,13113,2021,01,2,1,17336
53393596,13,13113,2021,01,2,2,38031
53394505,13,13113,2021,01,0,0,8406
53394505,13,13113,2021,01,0,1,5993
53394505,13,13113,2021,01,0,2,6916
53394505,13,13113,2021,01,1,0,10413
53394505,13,13113,2021,01,1,1,6607
53394505,13,13113,2021,01,1,2,8698
53394505,13,13113,2021,01,2,0,9636
53394505,13,13113,2021,01,2,1,6369
53394505,13,13113,2021,01,2,2,8009
53394506,13,13113,2021,01,0,0,21690
53394506,13,13113,2021,01,0,1,9304
53394506,13,13113,2021,01,0,2,14388
53394506,13,13113,2021,01,1,0,28090
53394506,13,13113,2021,01,1,1,10883
53394506,13,13113,2021,01,1,2,19128
53394506,13,13113,2021,01,2,0,25613
53394506,13,13113,2021,01,2,1,10272
53394506,13,13113,2021,01,2,2,17293
53393585,13,13113,2021,02,0,0,27793
53393585,13,13113,2021,02,0,1,21900
53393585,13,13113,2021,02,0,2,24836
53393585,13,13113,2021,02,1,0,50470
53393585,13,13113,2021,02,1,1,25864
53393585,13,13113,2021,02,1,2,37497
53393585,13,13113,2021,02,2,0,42371
53393585,13,13113,2021,02,2,1,24448
53393585,13,13113,2021,02,2,2,32975
53393586,13,13113,2021,02,0,0,28182
53393586,13,13113,2021,02,0,1,17221
53393586,13,13113,2021,02,0,2,22276
53393586,13,13113,2021,02,1,0,49160
53393586,13,13113,2021,02,1,1,20234
53393586,13,13113,2021,02,1,2,34639
53393586,13,13113,2021,02,2,0,41668
53393586,13,13113,2021,02,2,1,19158
53393586,13,13113,2021,02,2,2,30224
53393595,13,13113,2021,02,0,0,47050
53393595,13,13113,2021,02,0,1,19097
53393595,13,13113,2021,02,0,2,31411
53393595,13,13113,2021,02,1,0,59381
53393595,13,13113,2021,02,1,1,20351
53393595,13,13113,2021,02,1,2,38592
53393595,13,13113,2021,02,2,0,54977
53393595,13,13113,2021,02,2,1,19903
53393595,13,13113,2021,02,2,2,36027
53393596,13,13113,2021,02,0,0,52250
53393596,13,13113,2021,02,0,1,16472
53393596,13,13113,2021,02,0,2,31792
53393596,13,13113,2021,02,1,0,78132
53393596,13,13113,2021,02,1,1,21819
53393596,13,13113,2021,02,1,2,49380
53393596,13,13113,2021,02,2,0,68888
53393596,13,13113,2021,02,2,1,19909
53393596,13,13113,2021,02,2,2,43098
53394505,13,13113,2021,02,0,0,9697
53394505,13,13113,2021,02,0,1,6446
53394505,13,13113,2021,02,0,2,7783
53394505,13,13113,2021,02,1,0,10878
53394505,13,13113,2021,02,1,1,7148
53394505,13,13113,2021,02,1,2,9204
53394505,13,13113,2021,02,2,0,10456
53394505,13,13113,2021,02,2,1,6897
53394505,13,13113,2021,02,2,2,8697
53394506,13,13113,2021,02,0,0,28105
53394506,13,13113,2021,02,0,1,10373
53394506,13,13113,2021,02,0,2,17388
53394506,13,13113,2021,02,1,0,29916
53394506,13,13113,2021,02,1,1,11218
53394506,13,13113,2021,02,1,2,20165
53394506,13,13113,2021,02,2,0,29269
53394506,13,13113,2021,02,2,1,10917
53394506,13,13113,2021,02,2,2,19173
53393585,13,13113,2021,03,0,0,29423
53393585,13,13113,2021,03,0,1,23786
53393585,13,13113,2021,03,0,2,26560
53393585,13,13113,2021,03,1,0,52596
53393585,13,13113,2021,03,1,1,27021
53393585,13,13113,2021,03,1,2,39197
53393585,13,13113,2021,03,2,0,46616
53393585,13,13113,2021,03,2,1,26186
53393585,13,13113,2021,03,2,2,35936
53393586,13,13113,2021,03,0,0,28895
53393586,13,13113,2021,03,0,1,17878
53393586,13,13113,2021,03,0,2,23284
53393586,13,13113,2021,03,1,0,51188
53393586,13,13113,2021,03,1,1,20834
53393586,13,13113,2021,03,1,2,36046
53393586,13,13113,2021,03,2,0,45435
53393586,13,13113,2021,03,2,1,20071
53393586,13,13113,2021,03,2,2,32753
53393595,13,13113,2021,03,0,0,49862
53393595,13,13113,2021,03,0,1,20864
53393595,13,13113,2021,03,0,2,34139
53393595,13,13113,2021,03,1,0,62347
53393595,13,13113,2021,03,1,1,22955
53393595,13,13113,2021,03,1,2,41877
53393595,13,13113,2021,03,2,0,59125
53393595,13,13113,2021,03,2,1,22415
53393595,13,13113,2021,03,2,2,39881
53393596,13,13113,2021,03,0,0,55981
53393596,13,13113,2021,03,0,1,17210
53393596,13,13113,2021,03,0,2,34498
53393596,13,13113,2021,03,1,0,82150
53393596,13,13113,2021,03,1,1,23468
53393596,13,13113,2021,03,1,2,52710
53393596,13,13113,2021,03,2,0,75396
53393596,13,13113,2021,03,2,1,21853
53393596,13,13113,2021,03,2,2,48010
53394505,13,13113,2021,03,0,0,9636
53394505,13,13113,2021,03,0,1,6821
53394505,13,13113,2021,03,0,2,8165
53394505,13,13113,2021,03,1,0,11107
53394505,13,13113,2021,03,1,1,7358
53394505,13,13113,2021,03,1,2,9486
53394505,13,13113,2021,03,2,0,10727
53394505,13,13113,2021,03,2,1,7219
53394505,13,13113,2021,03,2,2,9145
53394506,13,13113,2021,03,0,0,30384
53394506,13,13113,2021,03,0,1,10992
53394506,13,13113,2021,03,0,2,19106
53394506,13,13113,2021,03,1,0,33030
53394506,13,13113,2021,03,1,1,12012
53394506,13,13113,2021,03,1,2,21815
53394506,13,13113,2021,03,2,0,32347
53394506,13,13113,2021,03,2,1,11749
53394506,13,13113,2021,03,2,2,21116
53393585,13,13113,2021,04,0,0,29786
53393585,13,13113,2021,04,0,1,22881
53393585,13,13113,2021,04,0,2,26506
53393585,13,13113,2021,04,1,0,53728
53393585,13,13113,2021,04,1,1,27636
53393585,13,13113,2021,04,1,2,40089
53393585,13,13113,2021,04,2,0,46546
53393585,13,13113,2021,04,2,1,26210
53393585,13,13113,2021,04,2,2,36014
53393586,13,13113,2021,04,0,0,30408
53393586,13,13113,2021,04,0,1,18261
53393586,13,13113,2021,04,0,2,24102
53393586,13,13113,2021,04,1,0,56323
53393586,13,13113,2021,04,1,1,21938
53393586,13,13113,2021,04,1,2,39329
53393586,13,13113,2021,04,2,0,48549
53393586,13,13113,2021,04,2,1,20835
53393586,13,13113,2021,04,2,2,34761
53393595,13,13113,2021,04,0,0,45687
53393595,13,13113,2021,04,0,1,19470
53393595,13,13113,2021,04,0,2,32099
53393595,13,13113,2021,04,1,0,59963
53393595,13,13113,2021,04,1,1,21672
53393595,13,13113,2021,04,1,2,40109
53393595,13,13113,2021,04,2,0,55680
53393595,13,13113,2021,04,2,1,21012
53393595,13,13113,2021,04,2,2,37706
53393596,13,13113,2021,04,0,0,56979
53393596,13,13113,2021,04,0,1,18275
53393596,13,13113,2021,04,0,2,36059
53393596,13,13113,2021,04,1,0,86740
53393596,13,13113,2021,04,1,1,25177
53393596,13,13113,2021,04,1,2,56382
53393596,13,13113,2021,04,2,0,77812
53393596,13,13113,2021,04,2,1,23106
53393596,13,13113,2021,04,2,2,50285
53394505,13,13113,2021,04,0,0,10632
53394505,13,13113,2021,04,0,1,6927
53394505,13,13113,2021,04,0,2,8343
53394505,13,13113,2021,04,1,0,11041
53394505,13,13113,2021,04,1,1,7662
53394505,13,13113,2021,04,1,2,9797
53394505,13,13113,2021,04,2,0,10918
53394505,13,13113,2021,04,2,1,7442
53394505,13,13113,2021,04,2,2,9361
53394506,13,13113,2021,04,0,0,31121
53394506,13,13113,2021,04,0,1,11741
53394506,13,13113,2021,04,0,2,19587
53394506,13,13113,2021,04,1,0,33338
53394506,13,13113,2021,04,1,1,11994
53394506,13,13113,2021,04,1,2,22089
53394506,13,13113,2021,04,2,0,32673
53394506,13,13113,2021,04,2,1,11918
53394506,13,13113,2021,04,2,2,21338
53393585,13,13113,2021,05,0,0,26882
53393585,13,13113,2021,05,0,1,21884
53393585,13,13113,2021,05,0,2,24247
53393585,13,13113,2021,05,1,0,50360
53393585,13,13113,2021,05,1,1,26788
53393585,13,13113,2021,05,1,2,37785
53393585,13,13113,2021,05,2,0,40515
53393585,13,13113,2021,05,2,1,24731
53393585,13,13113,2021,05,2,2,32108
53393586,13,13113,2021,05,0,0,26924
53393586,13,13113,2021,05,0,1,17612
53393586,13,13113,2021,05,0,2,21893
53393586,13,13113,2021,05,1,0,54942
53393586,13,13113,2021,05,1,1,21945
53393586,13,13113,2021,05,1,2,38506
53393586,13,13113,2021,05,2,0,43193
53393586,13,13113,2021,05,2,1,20128
53393586,13,13113,2021,05,2,2,31540
53393595,13,13113,2021,05,0,0,39332
53393595,13,13113,2021,05,0,1,17000
53393595,13,13113,2021,05,0,2,27405
53393595,13,13113,2021,05,1,0,57245
53393595,13,13113,2021,05,1,1,20730
53393595,13,13113,2021,05,1,2,38104
53393595,13,13113,2021,05,2,0,49733
53393595,13,13113,2021,05,2,1,19166
53393595,13,13113,2021,05,2,2,33617
53393596,13,13113,2021,05,0,0,45199
53393596,13,13113,2021,05,0,1,15435
53393596,13,13113,2021,05,0,2,28743
53393596,13,13113,2021,05,1,0,77803
53393596,13,13113,2021,05,1,1,22599
53393596,13,13113,2021,05,1,2,50346
53393596,13,13113,2021,05,2,0,64130
53393596,13,13113,2021,05,2,1,19595
53393596,13,13113,2021,05,2,2,41287
53394505,13,13113,2021,05,0,0,9501
53394505,13,13113,2021,05,0,1,6735
53394505,13,13113,2021,05,0,2,7898
53394505,13,13113,2021,05,1,0,12064
53394505,13,13113,2021,05,1,1,8328
53394505,13,13113,2021,05,1,2,10434
53394505,13,13113,2021,05,2,0,10989
53394505,13,13113,2021,05,2,1,7660
53394505,13,13113,2021,05,2,2,9371
53394506,13,13113,2021,05,0,0,26417
53394506,13,13113,2021,05,0,1,10809
53394506,13,13113,2021,05,0,2,17109
53394506,13,13113,2021,05,1,0,30722
53394506,13,13113,2021,05,1,1,11850
53394506,13,13113,2021,05,1,2,20778
53394506,13,13113,2021,05,2,0,28916
53394506,13,13113,2021,05,2,1,11414
53394506,13,13113,2021,05,2,2,19239
53393585,13,13113,2021,06,0,0,29847
53393585,13,13113,2021,06,0,1,25248
53393585,13,13113,2021,06,0,2,27395
53393585,13,13113,2021,06,1,0,52197
53393585,13,13113,2021,06,1,1,27069
53393585,13,13113,2021,06,1,2,38794
53393585,13,13113,2021,06,2,0,46237
53393585,13,13113,2021,06,2,1,26583
53393585,13,13113,2021,06,2,2,35754
53393586,13,13113,2021,06,0,0,29786
53393586,13,13113,2021,06,0,1,18599
53393586,13,13113,2021,06,0,2,23760
53393586,13,13113,2021,06,1,0,54848
53393586,13,13113,2021,06,1,1,22242
53393586,13,13113,2021,06,1,2,38416
53393586,13,13113,2021,06,2,0,48165
53393586,13,13113,2021,06,2,1,21271
53393586,13,13113,2021,06,2,2,34508
53393595,13,13113,2021,06,0,0,49448
53393595,13,13113,2021,06,0,1,21107
53393595,13,13113,2021,06,0,2,34527
53393595,13,13113,2021,06,1,0,61287
53393595,13,13113,2021,06,1,1,22495
53393595,13,13113,2021,06,1,2,40956
53393595,13,13113,2021,06,2,0,58130
53393595,13,13113,2021,06,2,1,22125
53393595,13,13113,2021,06,2,2,39242
53393596,13,13113,2021,06,0,0,58802
53393596,13,13113,2021,06,0,1,19141
53393596,13,13113,2021,06,0,2,36184
53393596,13,13113,2021,06,1,0,82999
53393596,13,13113,2021,06,1,1,23842
53393596,13,13113,2021,06,1,2,53494
53393596,13,13113,2021,06,2,0,76546
53393596,13,13113,2021,06,2,1,22589
53393596,13,13113,2021,06,2,2,48878
53394505,13,13113,2021,06,0,0,9332
53394505,13,13113,2021,06,0,1,6759
53394505,13,13113,2021,06,0,2,8041
53394505,13,13113,2021,06,1,0,11705
53394505,13,13113,2021,06,1,1,7748
53394505,13,13113,2021,06,1,2,10120
53394505,13,13113,2021,06,2,0,11072
53394505,13,13113,2021,06,2,1,7484
53394505,13,13113,2021,06,2,2,9566
53394506,13,13113,2021,06,0,0,29137
53394506,13,13113,2021,06,0,1,10667
53394506,13,13113,2021,06,0,2,18207
53394506,13,13113,2021,06,1,0,32812
53394506,13,13113,2021,06,1,1,12819
53394506,13,13113,2021,06,1,2,22191
53394506,13,13113,2021,06,2,0,31832
53394506,13,13113,2021,06,2,1,12245
53394506,13,13113,2021,06,2,2,21129
53393585,13,13113,2021,07,0,0,27860
53393585,13,13113,2021,07,0,1,23415
53393585,13,13113,2021,07,0,2,25917
53393585,13,13113,2021,07,1,0,53081
53393585,13,13113,2021,07,1,1,27399
53393585,13,13113,2021,07,1,2,39522
53393585,13,13113,2021,07,2,0,44131
53393585,13,13113,2021,07,2,1,25985
53393585,13,13113,2021,07,2,2,34694
53393586,13,13113,2021,07,0,0,30863
53393586,13,13113,2021,07,0,1,19466
53393586,13,13113,2021,07,0,2,24792
53393586,13,13113,2021,07,1,0,55289
53393586,13,13113,2021,07,1,1,22983
53393586,13,13113,2021,07,1,2,39018
53393586,13,13113,2021,07,2,0,46621
53393586,13,13113,2021,07,2,1,21735
53393586,13,13113,2021,07,2,2,33971
53393595,13,13113,2021,07,0,0,49195
53393595,13,13113,2021,07,0,1,22172
53393595,13,13113,2021,07,0,2,34838
53393595,13,13113,2021,07,1,0,60721
53393595,13,13113,2021,07,1,1,23545
53393595,13,13113,2021,07,1,2,41460
53393595,13,13113,2021,07,2,0,56631
53393595,13,13113,2021,07,2,1,23058
53393595,13,13113,2021,07,2,2,39110
53393596,13,13113,2021,07,0,0,58726
53393596,13,13113,2021,07,0,1,19581
53393596,13,13113,2021,07,0,2,36948
53393596,13,13113,2021,07,1,0,83677
53393596,13,13113,2021,07,1,1,25040
53393596,13,13113,2021,07,1,2,54417
53393596,13,13113,2021,07,2,0,74823
53393596,13,13113,2021,07,2,1,23103
53393596,13,13113,2021,07,2,2,48218
53394505,13,13113,2021,07,0,0,10775
53394505,13,13113,2021,07,0,1,7005
53394505,13,13113,2021,07,0,2,8731
53394505,13,13113,2021,07,1,0,12873
53394505,13,13113,2021,07,1,1,7990
53394505,13,13113,2021,07,1,2,10679
53394505,13,13113,2021,07,2,0,12129
53394505,13,13113,2021,07,2,1,7641
53394505,13,13113,2021,07,2,2,9988
53394506,13,13113,2021,07,0,0,29379
53394506,13,13113,2021,07,0,1,11381
53394506,13,13113,2021,07,0,2,18636
53394506,13,13113,2021,07,1,0,32364
53394506,13,13113,2021,07,1,1,13000
53394506,13,13113,2021,07,1,2,22122
53394506,13,13113,2021,07,2,0,31305
53394506,13,13113,2021,07,2,1,12425
53394506,13,13113,2021,07,2,2,20885
53393585,13,13113,2021,08,0,0,26939
53393585,13,13113,2021,08,0,1,22862
53393585,13,13113,2021,08,0,2,24888
53393585,13,13113,2021,08,1,0,47207
53393585,13,13113,2021,08,1,1,26055
53393585,13,13113,2021,08,1,2,36099
53393585,13,13113,2021,08,2,0,40669
53393585,13,13113,2021,08,2,1,25025
53393585,13,13113,2021,08,2,2,32483
53393586,13,13113,2021,08,0,0,26909
53393586,13,13113,2021,08,0,1,18180
53393586,13,13113,2021,08,0,2,22307
53393586,13,13113,2021,08,1,0,49028
53393586,13,13113,2021,08,1,1,21993
53393586,13,13113,2021,08,1,2,35275
53393586,13,13113,2021,08,2,0,41893
53393586,13,13113,2021,08,2,1,20763
53393586,13,13113,2021,08,2,2,31092
53393595,13,13113,2021,08,0,0,41947
53393595,13,13113,2021,08,0,1,20443
53393595,13,13113,2021,08,0,2,30514
53393595,13,13113,2021,08,1,0,55739
53393595,13,13113,2021,08,1,1,22219
53393595,13,13113,2021,08,1,2,37791
53393595,13,13113,2021,08,2,0,51290
53393595,13,13113,2021,08,2,1,21646
53393595,13,13113,2021,08,2,2,35444
53393596,13,13113,2021,08,0,0,47148
53393596,13,13113,2021,08,0,1,17091
53393596,13,13113,2021,08,0,2,30424
53393596,13,13113,2021,08,1,0,74787
53393596,13,13113,2021,08,1,1,22498
53393596,13,13113,2021,08,1,2,48419
53393596,13,13113,2021,08,2,0,65871
53393596,13,13113,2021,08,2,1,20754
53393596,13,13113,2021,08,2,2,42614
53394505,13,13113,2021,08,0,0,8351
53394505,13,13113,2021,08,0,1,6274
53394505,13,13113,2021,08,0,2,7436
53394505,13,13113,2021,08,1,0,11527
53394505,13,13113,2021,08,1,1,7355
53394505,13,13113,2021,08,1,2,9621
53394505,13,13113,2021,08,2,0,10503
53394505,13,13113,2021,08,2,1,7006
53394505,13,13113,2021,08,2,2,8916
53394506,13,13113,2021,08,0,0,24868
53394506,13,13113,2021,08,0,1,10782
53394506,13,13113,2021,08,0,2,16595
53394506,13,13113,2021,08,1,0,29956
53394506,13,13113,2021,08,1,1,12486
53394506,13,13113,2021,08,1,2,20476
53394506,13,13113,2021,08,2,0,28314
53394506,13,13113,2021,08,2,1,11937
53394506,13,13113,2021,08,2,2,19224
53393585,13,13113,2021,09,0,0,27723
53393585,13,13113,2021,09,0,1,23241
53393585,13,13113,2021,09,0,2,25647
53393585,13,13113,2021,09,1,0,50933
53393585,13,13113,2021,09,1,1,27089
53393585,13,13113,2021,09,1,2,38344
53393585,13,13113,2021,09,2,0,43196
53393585,13,13113,2021,09,2,1,25806
53393585,13,13113,2021,09,2,2,34112
53393586,13,13113,2021,09,0,0,29816
53393586,13,13113,2021,09,0,1,18862
53393586,13,13113,2021,09,0,2,23615
53393586,13,13113,2021,09,1,0,52749
53393586,13,13113,2021,09,1,1,23370
53393586,13,13113,2021,09,1,2,37873
53393586,13,13113,2021,09,2,0,45105
53393586,13,13113,2021,09,2,1,21867
53393586,13,13113,2021,09,2,2,33120
53393595,13,13113,2021,09,0,0,47789
53393595,13,13113,2021,09,0,1,21589
53393595,13,13113,2021,09,0,2,33812
53393595,13,13113,2021,09,1,0,60696
53393595,13,13113,2021,09,1,1,24226
53393595,13,13113,2021,09,1,2,41415
53393595,13,13113,2021,09,2,0,56394
53393595,13,13113,2021,09,2,1,23347
53393595,13,13113,2021,09,2,2,38881
53393596,13,13113,2021,09,0,0,53320
53393596,13,13113,2021,09,0,1,18845
53393596,13,13113,2021,09,0,2,34166
53393596,13,13113,2021,09,1,0,80116
53393596,13,13113,2021,09,1,1,23834
53393596,13,13113,2021,09,1,2,51236
53393596,13,13113,2021,09,2,0,71184
53393596,13,13113,2021,09,2,1,22171
53393596,13,13113,2021,09,2,2,45546
53394505,13,13113,2021,09,0,0,9653
53394505,13,13113,2021,09,0,1,7091
53394505,13,13113,2021,09,0,2,8460
53394505,13,13113,2021,09,1,0,11832
53394505,13,13113,2021,09,1,1,7732
53394505,13,13113,2021,09,1,2,10014
53394505,13,13113,2021,09,2,0,11106
53394505,13,13113,2021,09,2,1,7518
53394505,13,13113,2021,09,2,2,9496
53394506,13,13113,2021,09,0,0,28963
53394506,13,13113,2021,09,0,1,11213
53394506,13,13113,2021,09,0,2,18241
53394506,13,13113,2021,09,1,0,31472
53394506,13,13113,2021,09,1,1,12409
53394506,13,13113,2021,09,1,2,21192
53394506,13,13113,2021,09,2,0,30636
53394506,13,13113,2021,09,2,1,12010
53394506,13,13113,2021,09,2,2,20208
53393585,13,13113,2021,10,0,0,28907
53393585,13,13113,2021,10,0,1,23895
53393585,13,13113,2021,10,0,2,26602
53393585,13,13113,2021,10,1,0,54010
53393585,13,13113,2021,10,1,1,28727
53393585,13,13113,2021,10,1,2,40992
53393585,13,13113,2021,10,2,0,45913
53393585,13,13113,2021,10,2,1,27169
53393585,13,13113,2021,10,2,2,36350
53393586,13,13113,2021,10,0,0,33485
53393586,13,13113,2021,10,0,1,21934
53393586,13,13113,2021,10,0,2,27307
53393586,13,13113,2021,10,1,0,58012
53393586,13,13113,2021,10,1,1,25892
53393586,13,13113,2021,10,1,2,42023
53393586,13,13113,2021,10,2,0,50100
53393586,13,13113,2021,10,2,1,24615
53393586,13,13113,2021,10,2,2,37276
53393595,13,13113,2021,10,0,0,52917
53393595,13,13113,2021,10,0,1,24407
53393595,13,13113,2021,10,0,2,38224
53393595,13,13113,2021,10,1,0,62978
53393595,13,13113,2021,10,1,1,24257
53393595,13,13113,2021,10,1,2,43299
53393595,13,13113,2021,10,2,0,59733
53393595,13,13113,2021,10,2,1,24305
53393595,13,13113,2021,10,2,2,41662
53393596,13,13113,2021,10,0,0,63154
53393596,13,13113,2021,10,0,1,21032
53393596,13,13113,2021,10,0,2,40035
53393596,13,13113,2021,10,1,0,84771
53393596,13,13113,2021,10,1,1,26275
53393596,13,13113,2021,10,1,2,55444
53393596,13,13113,2021,10,2,0,77798
53393596,13,13113,2021,10,2,1,24584
53393596,13,13113,2021,10,2,2,50473
53394505,13,13113,2021,10,0,0,9968
53394505,13,13113,2021,10,0,1,6716
53394505,13,13113,2021,10,0,2,8253
53394505,13,13113,2021,10,1,0,11483
53394505,13,13113,2021,10,1,1,7530
53394505,13,13113,2021,10,1,2,9927
53394505,13,13113,2021,10,2,0,10995
53394505,13,13113,2021,10,2,1,7267
53394505,13,13113,2021,10,2,2,9387
53394506,13,13113,2021,10,0,0,30930
53394506,13,13113,2021,10,0,1,11369
53394506,13,13113,2021,10,0,2,19430
53394506,13,13113,2021,10,1,0,32248
53394506,13,13113,2021,10,1,1,13203
53394506,13,13113,2021,10,1,2,22018
53394506,13,13113,2021,10,2,0,31823
53394506,13,13113,2021,10,2,1,12611
53394506,13,13113,2021,10,2,2,21183
53393585,13,13113,2021,11,0,0,29440
53393585,13,13113,2021,11,0,1,24401
53393585,13,13113,2021,11,0,2,27168
53393585,13,13113,2021,11,1,0,55955
53393585,13,13113,2021,11,1,1,29380
53393585,13,13113,2021,11,1,2,42361
53393585,13,13113,2021,11,2,0,47117
53393585,13,13113,2021,11,2,1,27720
53393585,13,13113,2021,11,2,2,37297
53393586,13,13113,2021,11,0,0,33510
53393586,13,13113,2021,11,0,1,20228
53393586,13,13113,2021,11,0,2,26788
53393586,13,13113,2021,11,1,0,57966
53393586,13,13113,2021,11,1,1,25190
53393586,13,13113,2021,11,1,2,41874
53393586,13,13113,2021,11,2,0,49814
53393586,13,13113,2021,11,2,1,23536
53393586,13,13113,2021,11,2,2,36845
53393595,13,13113,2021,11,0,0,53714
53393595,13,13113,2021,11,0,1,25672
53393595,13,13113,2021,11,0,2,39333
53393595,13,13113,2021,11,1,0,65616
53393595,13,13113,2021,11,1,1,25754
53393595,13,13113,2021,11,1,2,45772
53393595,13,13113,2021,11,2,0,61648
53393595,13,13113,2021,11,2,1,25727
53393595,13,13113,2021,11,2,2,43626
53393596,13,13113,2021,11,0,0,68840
53393596,13,13113,2021,11,0,1,24027
53393596,13,13113,2021,11,0,2,44312
53393596,13,13113,2021,11,1,0,88815
53393596,13,13113,2021,11,1,1,28418
53393596,13,13113,2021,11,1,2,59148
53393596,13,13113,2021,11,2,0,82157
53393596,13,13113,2021,11,2,1,26954
53393596,13,13113,2021,11,2,2,54203
53394505,13,13113,2021,11,0,0,12146
53394505,13,13113,2021,11,0,1,7780
53394505,13,13113,2021,11,0,2,9591
53394505,13,13113,2021,11,1,0,11752
53394505,13,13113,2021,11,1,1,7615
53394505,13,13113,2021,11,1,2,10212
53394505,13,13113,2021,11,2,0,11883
53394505,13,13113,2021,11,2,1,7670
53394505,13,13113,2021,11,2,2,10005
53394506,13,13113,2021,11,0,0,37909
53394506,13,13113,2021,11,0,1,12989
53394506,13,13113,2021,11,0,2,22965
53394506,13,13113,2021,11,1,0,35334
53394506,13,13113,2021,11,1,1,13969
53394506,13,13113,2021,11,1,2,23808
53394506,13,13113,2021,11,2,0,36192
53394506,13,13113,2021,11,2,1,13642
53394506,13,13113,2021,11,2,2,23527
53393585,13,13113,2021,12,0,0,31104
53393585,13,13113,2021,12,0,1,25242
53393585,13,13113,2021,12,0,2,28768
53393585,13,13113,2021,12,1,0,51729
53393585,13,13113,2021,12,1,1,28070
53393585,13,13113,2021,12,1,2,39973
53393585,13,13113,2021,12,2,0,46407
53393585,13,13113,2021,12,2,1,27340
53393585,13,13113,2021,12,2,2,37081
53393586,13,13113,2021,12,0,0,33017
53393586,13,13113,2021,12,0,1,20996
53393586,13,13113,2021,12,0,2,27041
53393586,13,13113,2021,12,1,0,54444
53393586,13,13113,2021,12,1,1,24296
53393586,13,13113,2021,12,1,2,39891
53393586,13,13113,2021,12,2,0,48914
53393586,13,13113,2021,12,2,1,23445
53393586,13,13113,2021,12,2,2,36575
53393595,13,13113,2021,12,0,0,57908
53393595,13,13113,2021,12,0,1,25860
53393595,13,13113,2021,12,0,2,41855
53393595,13,13113,2021,12,1,0,64163
53393595,13,13113,2021,12,1,1,25899
53393595,13,13113,2021,12,1,2,45726
53393595,13,13113,2021,12,2,0,62549
53393595,13,13113,2021,12,2,1,25889
53393595,13,13113,2021,12,2,2,44727
53393596,13,13113,2021,12,0,0,72633
53393596,13,13113,2021,12,0,1,23731
53393596,13,13113,2021,12,0,2,47028
53393596,13,13113,2021,12,1,0,84298
53393596,13,13113,2021,12,1,1,27196
53393596,13,13113,2021,12,1,2,56728
53393596,13,13113,2021,12,2,0,81288
53393596,13,13113,2021,12,2,1,26302
53393596,13,13113,2021,12,2,2,54224
53394505,13,13113,2021,12,0,0,11700
53394505,13,13113,2021,12,0,1,6755
53394505,13,13113,2021,12,0,2,8978
53394505,13,13113,2021,12,1,0,11400
53394505,13,13113,2021,12,1,1,6688
53394505,13,13113,2021,12,1,2,9690
53394505,13,13113,2021,12,2,0,11478
53394505,13,13113,2021,12,2,1,6705
53394505,13,13113,2021,12,2,2,9506
53394506,13,13113,2021,12,0,0,38780
53394506,13,13113,2021,12,0,1,12667
53394506,13,13113,2021,12,0,2,23978
53394506,13,13113,2021,12,1,0,34386
53394506,13,13113,2021,12,1,1,13067
53394506,13,13113,2021,12,1,2,22995
53394506,13,13113,2021,12,2,0,35520
53394506,13,13113,2021,12,2,1,12964
53394506,13,13113,2021,12,2,2,23248
